Fresh feed flow,Ambient temperature,Feed temperature,Reactor pressure,Regenerator pressure,Furnace temperature,Reactor feed temperature,Regenerator temperature,Catalyst level,Stack gas temperature,Stack gas CO content (ppm),regenerature temperature controller valve opening,Reactor feed temperature controller valve opening,Reactor temperature controller valve opening,Ampearage combustion air blower,Ampearage wet gas blower,Furnace fuel flowrate,Combustion air flowrate,LPG flowrate,Light cycle oil flowrate,Reflux flowrate,Overhead fractionator temperature,Fractionator temperature controller valve opening
162.8,76.564,461.7,34.4,28,1545.6,616,1250,27.274,1255.1,29960,23.96,56.653,46.502,275.64,184.92,1946.5,3670.5,2697.4,1601.3,2595.9,305.06,44.557
162.81,76.55,461.65,34.4,28,1545.9,616,1249.9,27.285,1255.1,29961,23.969,56.676,46.498,275.67,184.96,1947.3,3671.3,2698.1,1601.5,2597.3,305.07,44.58
162.81,76.536,461.66,34.4,28,1546,616,1249.9,27.296,1255,29961,23.977,56.677,46.495,275.71,185.01,1947.3,3672.2,2698.8,1601.8,2598.8,305.09,44.603
162.89,76.543,461.72,34.4,28,1546.1,616,1249.9,27.296,1255,29960,23.988,56.683,46.502,275.77,185.08,1947.5,3673.2,2700.2,1602.1,2600.5,305.11,44.629
162.93,76.535,461.67,34.4,28,1546.6,616,1249.9,27.304,1255,29959,23.999,56.718,46.503,275.82,185.14,1948.7,3674.2,2701.3,1602.5,2602.3,305.14,44.656
162.93,76.52,461.46,34.4,28,1547.9,615.99,1249.9,27.317,1255,29957,24.01,56.813,46.499,275.87,185.2,1952,3675.3,2702.2,1602.8,2604.1,305.16,44.683
162.86,76.486,461.39,34.4,28,1547.9,615.99,1249.9,27.344,1255,29953,24.017,56.814,46.48,275.88,185.23,1952,3676.1,2702.6,1603.3,2605.8,305.17,44.71
162.76,76.449,461.3,34.4,28,1547.8,616,1249.9,27.376,1255.1,29947,24.02,56.809,46.456,275.87,185.24,1951.8,3676.4,2702.8,1603.9,2607.3,305.18,44.734
162.74,76.433,461.19,34.4,28,1548.3,615.99,1249.9,27.395,1255.1,29939,24.021,56.849,46.442,275.86,185.28,1953.2,3676.5,2703.4,1604.5,2608.8,305.19,44.756
162.62,76.393,461.01,34.4,28,1548.6,615.99,1249.9,27.428,1255.1,29928,24.016,56.877,46.414,275.81,185.27,1954.2,3676.2,2703.1,1605.3,2609.9,305.2,44.774
162.62,76.386,461.2,34.4,28,1547.5,616,1249.9,27.441,1255.1,29916,24.011,56.797,46.402,275.77,185.29,1951.4,3675.7,2703.6,1606.1,2610.7,305.2,44.787
162.55,76.358,461.22,34.4,28,1546.9,616.01,1250,27.463,1255.1,29904,24.003,56.755,46.381,275.71,185.28,1950,3675,2703.3,1607,2611.2,305.2,44.796
162.54,76.35,461.46,34.4,28,1545.5,616.01,1250,27.472,1255.1,29894,23.993,56.651,46.37,275.65,185.29,1946.4,3674.1,2703.4,1607.9,2611.5,305.21,44.799
162.54,76.342,461.56,34.4,28,1544.9,616.01,1250,27.478,1255.1,29885,23.984,56.604,46.362,275.59,185.29,1944.8,3673.2,2703.4,1608.7,2611.5,305.21,44.8
162.64,76.36,461.74,34.4,28,1544.4,616.01,1250,27.465,1255.1,29878,23.978,56.57,46.373,275.58,185.32,1943.6,3672.6,2704,1609.5,2611.6,305.22,44.799
162.57,76.329,461.48,34.4,28,1545.5,616,1250,27.475,1255.1,29875,23.97,56.652,46.359,275.51,185.29,1946.4,3671.9,2703.4,1610,2611.4,305.21,44.797
162.51,76.307,461.51,34.4,28,1545,616,1250,27.484,1255.1,29873,23.96,56.615,46.347,275.44,185.27,1945.2,3671,2702.9,1610.6,2611.1,305.2,44.792
162.57,76.312,461.52,34.4,28,1545.3,616,1250,27.476,1255.1,29873,23.952,56.636,46.352,275.4,185.27,1945.9,3670.3,2703.1,1610.9,2610.9,305.2,44.789
162.62,76.314,461.64,34.4,28,1544.9,616,1250,27.466,1255.1,29874,23.947,56.606,46.359,275.38,185.28,1944.9,3669.8,2703.2,1611,2610.8,305.2,44.788
162.67,76.315,461.61,34.4,28,1545.4,616,1250,27.455,1255.1,29879,23.944,56.639,46.367,275.36,185.29,1946,3669.5,2703.4,1610.9,2610.9,305.21,44.788
162.62,76.29,461.65,34.4,28,1544.9,616,1250,27.459,1255.1,29885,23.939,56.602,46.361,275.32,185.27,1944.7,3669.2,2703,1610.5,2610.9,305.2,44.789
162.65,76.285,461.67,34.4,28,1544.9,616,1250,27.454,1255.1,29892,23.937,56.604,46.365,275.3,185.27,1944.8,3668.9,2703,1610.1,2611,305.2,44.792
162.65,76.272,461.59,34.4,28,1545.4,616,1250,27.452,1255.1,29899,23.934,56.638,46.366,275.28,185.27,1946,3668.7,2703,1609.5,2611.3,305.2,44.796
162.61,76.251,461.48,34.4,28,1545.8,616,1250,27.456,1255.1,29906,23.931,56.67,46.361,275.25,185.25,1947.1,3668.5,2702.6,1608.9,2611.5,305.19,44.801
162.62,76.241,461.49,34.4,28,1545.8,616,1250,27.454,1255.1,29912,23.929,56.67,46.362,275.23,185.24,1947.1,3668.3,2702.6,1608.3,2611.8,305.19,44.806
162.73,76.255,461.42,34.4,28,1546.9,615.99,1250,27.438,1255.1,29919,23.93,56.745,46.379,275.24,185.28,1949.6,3668.4,2703.2,1607.7,2612.2,305.19,44.813
162.68,76.23,461.63,34.4,28,1545.3,616.01,1250,27.443,1255.1,29926,23.931,56.635,46.374,275.23,185.26,1945.9,3668.5,2702.9,1607.1,2612.5,305.19,44.819
162.71,76.223,461.63,34.4,28,1545.5,616,1250,27.44,1255.1,29934,23.932,56.646,46.378,275.23,185.27,1946.2,3668.6,2703,1606.7,2612.9,305.19,44.825
162.66,76.198,461.48,34.4,28,1546.1,616,1250,27.448,1255.1,29940,23.932,56.692,46.371,275.21,185.25,1947.8,3668.7,2702.7,1606.4,2613.2,305.19,44.831
162.63,76.177,461.38,34.4,28,1546.5,616,1250,27.455,1255.1,29945,23.931,56.722,46.365,275.19,185.24,1948.8,3668.7,2702.4,1606.3,2613.5,305.18,44.837
162.72,76.188,461.41,34.4,28,1546.9,616,1250,27.444,1255.1,29949,23.933,56.746,46.378,275.21,185.26,1949.7,3668.8,2703,1606.3,2613.8,305.19,44.843
162.64,76.156,461.22,34.4,28,1547.5,615.99,1250,27.456,1255.1,29952,23.933,56.795,46.367,275.19,185.24,1951.4,3668.9,2702.4,1606.4,2614.1,305.18,44.848
162.68,76.153,461.08,34.4,28,1548.6,615.99,1250,27.454,1255.1,29955,23.934,56.871,46.371,275.19,185.24,1954,3669,2702.6,1606.6,2614.3,305.18,44.852
162.66,76.135,461.16,34.4,28,1548,616,1250,27.46,1255.1,29958,23.934,56.827,46.366,275.18,185.23,1952.5,3669.1,2702.3,1606.8,2614.5,305.18,44.856
162.64,76.119,461.12,34.4,28,1548.1,616,1250,27.465,1255.1,29959,23.934,56.84,46.362,275.16,185.22,1952.9,3669.1,2702.1,1607,2614.6,305.17,44.859
162.59,76.094,460.99,34.4,28,1548.6,616,1250,27.475,1255.1,29960,23.932,56.876,46.352,275.13,185.19,1954.1,3669,2701.6,1607.2,2614.7,305.16,44.86
162.55,76.072,460.87,34.4,28,1549,615.99,1250,27.485,1255.1,29960,23.928,56.906,46.343,275.1,185.16,1955.2,3668.7,2701.1,1607.4,2614.6,305.15,44.86
162.53,76.058,460.69,34.4,28,1550,615.99,1250,27.49,1255.1,29958,23.923,56.98,46.337,275.06,185.13,1957.7,3668.3,2700.6,1607.6,2614.4,305.14,44.859
162.57,76.058,460.52,34.4,28,1551.2,615.99,1250,27.484,1255.1,29957,23.92,57.068,46.342,275.05,185.13,1960.7,3668,2700.5,1607.8,2614.2,305.13,44.856
162.61,76.058,460.55,34.4,28,1551.3,615.99,1250,27.477,1255.1,29956,23.919,57.074,46.347,275.04,185.12,1960.9,3667.8,2700.5,1607.8,2613.9,305.13,44.854
162.65,76.055,460.46,34.4,28,1552.1,615.99,1250,27.47,1255.1,29957,23.919,57.131,46.354,275.04,185.12,1962.9,3667.9,2700.4,1607.7,2613.8,305.13,44.852
162.6,76.029,460.4,34.4,28,1552.2,615.99,1250,27.477,1255.1,29959,23.918,57.134,46.346,275.01,185.08,1963,3667.8,2699.7,1607.5,2613.5,305.11,44.849
162.58,76.013,460.29,34.4,28,1552.7,615.99,1250,27.481,1255.1,29960,23.916,57.174,46.343,274.99,185.05,1964.4,3667.6,2699.3,1607.4,2613.3,305.1,44.847
162.69,76.029,460.25,34.4,28,1553.6,615.99,1250,27.464,1255.1,29962,23.918,57.238,46.36,275.01,185.07,1966.6,3667.8,2699.7,1607.1,2613.3,305.1,44.847
162.69,76.016,460.27,34.4,28,1553.6,615.99,1250,27.463,1255.1,29965,23.92,57.235,46.362,275.01,185.06,1966.5,3668.1,2699.5,1606.8,2613.3,305.1,44.849
162.7,76.001,460.29,34.4,28,1553.4,616,1250,27.464,1255.1,29968,23.922,57.224,46.362,275.01,185.05,1966.1,3668.3,2699.3,1606.4,2613.5,305.09,44.852
162.67,75.98,460.2,34.4,28,1553.8,616,1250,27.47,1255.1,29971,23.924,57.253,46.358,275.01,185.03,1967.1,3668.5,2698.9,1606,2613.6,305.09,44.856
162.69,75.973,459.97,34.4,28,1555.3,615.99,1250,27.468,1255.1,29973,23.926,57.363,46.361,275.01,185.03,1970.9,3668.7,2699,1605.7,2613.9,305.08,44.861
162.69,75.958,460.09,34.4,28,1554.6,616,1250,27.472,1255.1,29975,23.928,57.31,46.36,275.01,185.02,1969,3669,2698.8,1605.4,2614.1,305.08,44.866
162.68,75.942,460.14,34.4,28,1554.3,616,1250,27.477,1255.1,29976,23.929,57.285,46.357,275.01,185.01,1968.2,3669.1,2698.6,1605.1,2614.4,305.07,44.872
162.68,75.929,460.23,34.4,28,1553.7,616,1250,27.48,1255.1,29976,23.93,57.243,46.355,275,185,1966.7,3669.3,2698.5,1604.9,2614.6,305.07,44.877
162.6,75.898,460.36,34.4,28,1552.5,616.01,1250,27.494,1255.1,29976,23.929,57.159,46.342,274.97,184.96,1963.9,3669.2,2697.8,1604.8,2614.8,305.06,44.881
162.62,75.89,460.53,34.4,28,1551.5,616.01,1250,27.496,1255.1,29975,23.927,57.086,46.341,274.96,184.95,1961.4,3669.1,2697.6,1604.8,2614.8,305.05,44.883
162.57,75.868,460.45,34.4,28,1551.8,616.01,1250,27.504,1255.1,29973,23.924,57.104,46.333,274.93,184.92,1962,3668.9,2697.1,1604.8,2614.8,305.04,44.884
162.57,75.856,460.68,34.4,28,1550.4,616.01,1250,27.507,1255.1,29971,23.921,57.002,46.329,274.9,184.9,1958.5,3668.6,2696.7,1605,2614.6,305.03,44.883
162.47,75.821,460.77,34.4,28,1549.2,616.01,1250,27.523,1255.1,29968,23.914,56.924,46.312,274.84,184.84,1955.8,3668,2695.6,1605.2,2614.2,305.01,44.879
162.57,75.835,460.85,34.4,28,1549.3,616.01,1250,27.509,1255.1,29966,23.911,56.926,46.324,274.83,184.84,1955.9,3667.7,2695.8,1605.5,2613.9,305,44.874
162.54,75.816,460.67,34.4,28,1550.2,616,1250,27.511,1255.1,29964,23.907,56.991,46.32,274.79,184.81,1958.1,3667.3,2695.1,1605.7,2613.4,304.99,44.869
162.53,75.803,460.84,34.4,28,1549.1,616.01,1250,27.51,1255.1,29964,23.903,56.916,46.319,274.76,184.77,1955.5,3666.9,2694.5,1605.8,2612.9,304.98,44.862
162.59,75.807,460.9,34.4,28,1549.2,616,1250,27.5,1255.1,29964,23.901,56.915,46.328,274.75,184.76,1955.5,3666.7,2694.4,1606,2612.4,304.97,44.856
162.57,75.788,460.79,34.4,28,1549.6,616,1250,27.5,1255.1,29965,23.898,56.952,46.326,274.73,184.72,1956.7,3666.6,2693.7,1606,2612,304.95,44.85
162.58,75.779,460.87,34.4,28,1549.3,616,1250,27.496,1255.1,29967,23.896,56.923,46.328,274.71,184.7,1955.8,3666.4,2693.3,1605.9,2611.6,304.94,44.845
162.58,75.766,460.79,34.4,28,1549.8,616,1250,27.493,1255.1,29969,23.895,56.96,46.33,274.69,184.67,1957,3666.3,2692.8,1605.7,2611.2,304.93,44.841
162.61,75.761,460.61,34.4,28,1551,615.99,1250,27.487,1255.1,29972,23.895,57.046,46.336,274.69,184.65,1960,3666.3,2692.5,1605.4,2611,304.92,44.838
162.63,75.752,460.47,34.4,28,1551.9,615.99,1250,27.482,1255.1,29974,23.896,57.116,46.341,274.69,184.63,1962.4,3666.4,2692.2,1605,2610.8,304.91,44.837
162.62,75.737,460.57,34.4,28,1551.4,616,1250,27.482,1255.1,29977,23.896,57.074,46.341,274.68,184.61,1960.9,3666.6,2691.8,1604.5,2610.7,304.9,44.837
162.63,75.725,460.62,34.4,28,1551.1,616,1250,27.48,1255.1,29980,23.897,57.053,46.343,274.68,184.59,1960.2,3666.7,2691.5,1604.1,2610.6,304.89,44.838
162.75,75.742,460.7,34.4,28,1551.4,616,1250,27.462,1255.1,29984,23.903,57.072,46.363,274.72,184.62,1960.9,3667.2,2692.1,1603.6,2610.8,304.89,44.842
162.74,75.723,460.43,34.4,28,1552.9,615.99,1250,27.462,1255.1,29987,23.908,57.183,46.365,274.73,184.6,1964.7,3667.8,2691.8,1603.1,2611.1,304.89,44.848
162.68,75.69,460.35,34.4,28,1553,615.99,1250,27.475,1255.1,29991,23.911,57.192,46.355,274.73,184.57,1965,3668.1,2691.2,1602.6,2611.3,304.88,44.853
162.68,75.677,460.47,34.4,28,1552.3,616,1250,27.478,1255.1,29992,23.914,57.143,46.355,274.73,184.56,1963.3,3668.4,2691,1602.4,2611.6,304.87,44.859
162.67,75.66,460.56,34.4,28,1551.7,616,1250,27.484,1255.1,29993,23.916,57.097,46.351,274.73,184.54,1961.7,3668.6,2690.8,1602.2,2611.9,304.86,44.865
162.75,75.669,460.49,34.4,28,1552.6,616,1250,27.474,1255.1,29992,23.921,57.163,46.363,274.76,184.57,1964,3669.1,2691.3,1602.1,2612.3,304.86,44.872
162.83,75.672,460.61,34.4,28,1552.4,616,1250,27.466,1255.1,29993,23.928,57.142,46.375,274.8,184.59,1963.3,3669.8,2691.7,1602,2612.8,304.87,44.881
162.74,75.631,460.43,34.4,28,1552.8,616,1250,27.484,1255.1,29993,23.932,57.18,46.361,274.79,184.56,1964.6,3670.3,2691,1602,2613.2,304.86,44.889
162.73,75.614,460.36,34.4,28,1553.2,616,1250,27.492,1255.1,29992,23.935,57.208,46.357,274.8,184.55,1965.5,3670.6,2690.9,1602.2,2613.6,304.86,44.896
162.67,75.588,460.28,34.4,28,1553.4,616,1250,27.506,1255.1,29989,23.936,57.22,46.346,274.78,184.52,1966,3670.8,2690.5,1602.4,2613.9,304.85,44.903
162.75,75.596,460.17,34.4,28,1554.5,615.99,1250,27.5,1255.1,29985,23.939,57.3,46.355,274.81,184.55,1968.7,3671.1,2691,1602.7,2614.4,304.85,44.911
162.79,75.591,460.09,34.4,28,1555.3,615.99,1250,27.498,1255.1,29982,23.944,57.356,46.359,274.83,184.56,1970.6,3671.5,2691.2,1603,2614.8,304.85,44.919
162.77,75.57,459.96,34.4,28,1555.9,615.99,1250,27.506,1255.1,29979,23.947,57.402,46.354,274.83,184.55,1972.2,3671.9,2691,1603.2,2615.2,304.85,44.926
162.76,75.552,459.89,34.4,28,1556.2,615.99,1250,27.515,1255.1,29976,23.949,57.424,46.348,274.83,184.54,1973,3672.2,2690.9,1603.5,2615.6,304.84,44.933
162.77,75.541,459.95,34.4,28,1556,616,1250,27.519,1255.1,29972,23.952,57.406,46.347,274.83,184.55,1972.3,3672.4,2691,1603.8,2616,304.84,44.94
162.79,75.531,459.82,34.4,28,1556.8,615.99,1250,27.523,1255.1,29969,23.954,57.469,46.347,274.84,184.55,1974.5,3672.7,2691.1,1604,2616.5,304.84,44.948
162.75,75.508,459.97,34.4,28,1555.7,616,1250,27.534,1255.1,29965,23.955,57.389,46.338,274.83,184.54,1971.8,3672.8,2690.8,1604.2,2616.9,304.84,44.956
162.74,75.492,460.05,34.4,28,1555.2,616.01,1250,27.541,1255.1,29962,23.955,57.352,46.333,274.81,184.53,1970.5,3672.9,2690.7,1604.4,2617.2,304.83,44.963
162.87,75.511,459.98,34.4,28,1556.4,616,1250,27.527,1255.1,29958,23.959,57.437,46.349,274.85,184.58,1973.4,3673.2,2691.6,1604.5,2617.8,304.84,44.971
162.89,75.5,459.85,34.4,28,1557.3,615.99,1250,27.527,1255.1,29956,23.964,57.499,46.352,274.87,184.59,1975.5,3673.7,2691.8,1604.6,2618.4,304.85,44.982
162.88,75.482,459.92,34.4,28,1556.9,616,1250,27.534,1255.1,29955,23.969,57.466,46.349,274.88,184.6,1974.4,3674.2,2691.9,1604.6,2619,304.85,44.992
162.94,75.482,459.97,34.4,28,1557,616,1250,27.532,1255.1,29954,23.975,57.474,46.356,274.91,184.63,1974.7,3674.8,2692.5,1604.6,2619.8,304.86,45.005
162.9,75.453,459.92,34.4,28,1557,616,1250,27.545,1255.1,29953,23.979,57.475,46.346,274.91,184.63,1974.7,3675.3,2692.4,1604.6,2620.6,304.86,45.018
162.94,75.449,460.01,34.4,28,1556.7,616,1250,27.547,1255.1,29952,23.984,57.453,46.349,274.94,184.66,1974,3675.8,2692.9,1604.7,2621.6,304.87,45.033
162.89,75.418,460.19,34.4,28,1555.3,616.01,1250,27.564,1255.1,29950,23.987,57.352,46.337,274.93,184.65,1970.5,3676.1,2692.8,1604.8,2622.5,304.87,45.048
162.91,75.411,460.21,34.4,28,1555.3,616.01,1250,27.569,1255.1,29948,23.99,57.352,46.336,274.94,184.68,1970.5,3676.4,2693.3,1604.9,2623.4,304.87,45.063
162.93,75.4,460.23,34.4,28,1555.3,616,1250,27.574,1255.1,29945,23.993,57.349,46.335,274.95,184.7,1970.4,3676.8,2693.7,1605.1,2624.3,304.88,45.079
162.98,75.398,460.29,34.4,28,1555.2,616,1250,27.574,1255.1,29942,23.998,57.345,46.338,274.97,184.73,1970.3,3677.2,2694.3,1605.3,2625.3,304.89,45.094
162.98,75.382,460.3,34.4,28,1555.2,616,1250,27.581,1255.1,29940,24.002,57.342,46.335,274.98,184.75,1970.2,3677.7,2694.6,1605.6,2626.3,304.9,45.109
162.93,75.354,460.44,34.4,28,1554.1,616.01,1250,27.597,1255.1,29937,24.005,57.264,46.323,274.97,184.76,1967.5,3677.9,2694.6,1605.9,2627.1,304.9,45.124
162.91,75.335,460.5,34.4,28,1553.6,616.01,1250,27.61,1255.1,29934,24.005,57.227,46.315,274.96,184.76,1966.2,3678.1,2694.7,1606.3,2628,304.9,45.137
162.98,75.338,460.42,34.4,28,1554.4,616,1250,27.607,1255.1,29930,24.008,57.288,46.321,274.98,184.8,1968.3,3678.3,2695.5,1606.7,2628.9,304.91,45.151
162.97,75.32,460.4,34.4,28,1554.5,616,1250,27.616,1255.1,29927,24.01,57.293,46.315,274.98,184.82,1968.5,3678.6,2695.7,1607.1,2629.7,304.92,45.165
162.93,75.296,460.39,34.4,28,1554.4,616,1250,27.629,1255.1,29924,24.011,57.283,46.305,274.96,184.82,1968.1,3678.7,2695.7,1607.6,2630.5,304.92,45.178
162.98,75.294,460.54,34.4,28,1553.8,616,1250,27.631,1255.1,29921,24.012,57.239,46.307,274.97,184.85,1966.6,3678.8,2696.3,1608,2631.3,304.93,45.19
162.84,75.244,460.61,34.4,28,1552.5,616.01,1250,27.659,1255.1,29917,24.009,57.148,46.28,274.91,184.81,1963.5,3678.6,2695.5,1608.5,2631.9,304.92,45.2
162.81,75.225,460.37,34.4,28,1553.7,616,1250,27.671,1255.1,29913,24.003,57.241,46.269,274.87,184.81,1966.7,3678.2,2695.4,1609,2632.3,304.92,45.208
162.84,75.222,460.34,34.4,28,1554.1,616,1250,27.672,1255.1,29907,23.999,57.266,46.268,274.84,184.82,1967.5,3677.7,2695.6,1609.5,2632.7,304.92,45.214
162.95,75.237,460.36,34.4,28,1554.6,615.99,1250,27.659,1255.1,29904,23.998,57.3,46.281,274.85,184.86,1968.7,3677.6,2696.3,1609.9,2633.1,304.93,45.221
162.8,75.185,460.33,34.4,28,1553.9,616,1250,27.683,1255.1,29901,23.993,57.252,46.256,274.78,184.8,1967.1,3677.2,2695.3,1610.2,2633.3,304.92,45.225
162.81,75.176,460.15,34.4,28,1555,615.99,1250,27.686,1255.1,29899,23.987,57.333,46.253,274.75,184.8,1969.8,3676.7,2695.2,1610.5,2633.3,304.91,45.226
162.75,75.15,460.32,34.4,28,1553.7,616.01,1250,27.696,1255.1,29897,23.979,57.237,46.241,274.69,184.77,1966.6,3676,2694.6,1610.8,2633.3,304.9,45.227
162.75,75.139,460.22,34.4,28,1554.2,616,1250,27.698,1255.1,29896,23.972,57.28,46.237,274.64,184.75,1968,3675.3,2694.3,1611.1,2633.1,304.89,45.226
162.73,75.124,460.23,34.4,28,1554.1,616,1250,27.699,1255.1,29895,23.964,57.269,46.233,274.58,184.72,1967.6,3674.6,2693.8,1611.3,2632.9,304.88,45.223
162.76,75.12,460.16,34.4,28,1554.7,616,1250,27.693,1255.2,29895,23.957,57.311,46.235,274.54,184.71,1969.1,3674,2693.6,1611.4,2632.6,304.87,45.22
162.71,75.094,460.15,34.4,28,1554.4,616,1250,27.697,1255.2,29897,23.949,57.292,46.227,274.48,184.66,1968.4,3673.3,2692.8,1611.5,2632.2,304.86,45.215
162.67,75.075,460.35,34.4,28,1553,616.01,1250,27.7,1255.2,29899,23.94,57.192,46.221,274.42,184.62,1965,3672.5,2692.1,1611.5,2631.7,304.84,45.208
162.69,75.069,460.37,34.4,28,1553,616.01,1250,27.693,1255.2,29902,23.932,57.19,46.223,274.37,184.59,1964.9,3671.7,2691.6,1611.4,2631.1,304.83,45.201
162.61,75.036,460.29,34.4,28,1552.9,616,1250.1,27.699,1255.2,29906,23.922,57.189,46.212,274.29,184.53,1964.9,3670.8,2690.4,1611.3,2630.4,304.81,45.192
162.71,75.053,460.42,34.4,28,1552.8,616,1250.1,27.678,1255.2,29910,23.916,57.178,46.228,274.27,184.53,1964.5,3670.2,2690.5,1611.2,2629.8,304.8,45.184
162.72,75.041,460.48,34.4,28,1552.5,616,1250.1,27.67,1255.2,29916,23.911,57.152,46.232,274.24,184.49,1963.6,3669.8,2689.9,1610.9,2629.2,304.79,45.176
162.79,75.045,460.68,34.4,28,1551.7,616.01,1250.1,27.653,1255.1,29924,23.909,57.096,46.246,274.23,184.48,1961.7,3669.6,2689.7,1610.5,2628.7,304.78,45.17
162.82,75.032,460.76,34.4,28,1551.5,616.01,1250,27.641,1255.1,29933,23.909,57.075,46.256,274.22,184.45,1961,3669.7,2689.3,1610,2628.4,304.77,45.165
162.81,75.041,460.7,34.4,28,1551.7,616,1250,27.636,1255.1,29944,23.91,57.096,46.26,274.23,184.46,1961.7,3669.7,2689.4,1609.5,2628.2,304.76,45.163
162.84,75.06,460.69,34.4,28,1551.9,616,1250,27.627,1255.1,29954,23.912,57.108,46.267,274.26,184.48,1962.1,3669.8,2689.9,1609,2628.3,304.77,45.165
162.75,75.05,460.6,34.4,28,1551.9,616,1250,27.636,1255.1,29964,23.911,57.112,46.258,274.25,184.47,1962.3,3669.8,2689.7,1608.5,2628.4,304.77,45.168
162.77,75.07,460.74,34.4,28,1551.2,616,1250,27.632,1255.1,29972,23.912,57.061,46.263,274.26,184.5,1960.5,3669.8,2690.3,1608,2628.6,304.77,45.171
162.8,75.09,460.61,34.4,28,1552.1,616,1250,27.625,1255.1,29979,23.914,57.126,46.269,274.29,184.53,1962.7,3669.9,2690.8,1607.6,2628.9,304.78,45.175
162.71,75.082,460.52,34.4,28,1552.2,616,1250,27.636,1255.1,29984,23.913,57.131,46.258,274.28,184.53,1962.9,3669.9,2690.7,1607.2,2629,304.78,45.176
162.71,75.096,460.53,34.4,28,1552.1,616,1250,27.636,1255.1,29988,23.912,57.125,46.257,274.28,184.54,1962.7,3669.7,2691,1607,2629.1,304.79,45.176
162.57,75.076,460.61,34.4,28,1550.8,616.01,1250,27.656,1255.1,29990,23.906,57.032,46.236,274.24,184.51,1959.5,3669.2,2690.3,1606.8,2628.8,304.78,45.172
162.61,75.104,460.45,34.4,28,1551.9,616,1250,27.649,1255.1,29990,23.902,57.117,46.241,274.23,184.53,1962.4,3668.7,2690.7,1606.9,2628.5,304.79,45.166
162.53,75.103,460.55,34.4,28,1550.9,616,1250,27.656,1255.1,29990,23.895,57.045,46.23,274.2,184.51,1959.9,3668.1,2690.3,1607,2628,304.79,45.157
162.54,75.122,460.71,34.4,28,1550,616.01,1250,27.653,1255.1,29989,23.889,56.977,46.23,274.18,184.5,1957.6,3667.4,2690.2,1607.1,2627.3,304.79,45.145
162.51,75.134,460.57,34.4,28,1550.6,616,1250,27.65,1255.1,29989,23.883,57.026,46.228,274.15,184.49,1959.3,3666.8,2690,1607.3,2626.4,304.78,45.13
162.59,75.171,460.62,34.4,28,1550.8,616,1250,27.631,1255.1,29989,23.879,57.037,46.242,274.16,184.51,1959.7,3666.4,2690.4,1607.5,2625.6,304.79,45.116
162.63,75.195,460.88,34.4,28,1549.5,616.01,1250,27.619,1255.1,29992,23.878,56.939,46.251,274.17,184.52,1956.3,3666.2,2690.5,1607.6,2624.8,304.79,45.101
162.65,75.214,460.88,34.4,28,1549.7,616,1250,27.608,1255.1,29996,23.878,56.95,46.259,274.18,184.52,1956.7,3666.1,2690.6,1607.5,2624.1,304.8,45.088
162.66,75.23,460.97,34.4,28,1549.2,616.01,1250,27.601,1255.1,30001,23.878,56.915,46.264,274.2,184.53,1955.5,3666.1,2690.7,1607.3,2623.5,304.8,45.077
162.63,75.236,461.06,34.4,28,1548.5,616.01,1250,27.6,1255.1,30006,23.878,56.865,46.264,274.2,184.52,1953.8,3666.1,2690.5,1607,2622.9,304.8,45.068
162.65,75.253,461.03,34.4,28,1548.7,616,1250,27.593,1255.1,30011,23.879,56.882,46.269,274.22,184.53,1954.3,3666.1,2690.7,1606.5,2622.6,304.81,45.061
162.72,75.286,461.12,34.4,28,1548.7,616,1250,27.578,1255.1,30015,23.883,56.875,46.284,274.27,184.57,1954.1,3666.4,2691.4,1606,2622.4,304.82,45.057
162.71,75.294,461.04,34.4,28,1549.1,616,1250,27.576,1255.1,30019,23.887,56.906,46.287,274.29,184.58,1955.2,3666.8,2691.5,1605.2,2622.4,304.83,45.055
162.72,75.308,460.84,34.4,28,1550.3,615.99,1250,27.572,1255.1,30023,23.891,56.996,46.292,274.33,184.59,1958.3,3667.2,2691.9,1604.5,2622.4,304.83,45.054
162.74,75.324,460.85,34.4,28,1550.3,615.99,1250,27.569,1255.1,30026,23.896,56.997,46.296,274.37,184.62,1958.3,3667.6,2692.3,1603.7,2622.5,304.84,45.055
162.75,75.338,460.82,34.4,28,1550.6,616,1250,27.567,1255.1,30029,23.902,57.016,46.3,274.41,184.64,1959,3668.1,2692.7,1603,2622.8,304.85,45.057
162.76,75.353,460.87,34.4,28,1550.3,616,1250,27.567,1255,30030,23.907,56.996,46.303,274.45,184.67,1958.2,3668.6,2693.2,1602.4,2623,304.86,45.06
162.78,75.369,460.81,34.4,28,1550.9,616,1250,27.565,1255,30031,23.913,57.033,46.307,274.49,184.7,1959.5,3669.1,2693.8,1601.9,2623.4,304.88,45.064
162.82,75.393,460.72,34.4,28,1551.7,615.99,1250,27.56,1255,30031,23.921,57.091,46.315,274.55,184.75,1961.5,3669.8,2694.6,1601.6,2623.8,304.89,45.069
162.82,75.403,460.92,34.4,28,1550.5,616,1250,27.563,1255,30031,23.928,57.003,46.315,274.6,184.78,1958.5,3670.4,2695.2,1601.4,2624.3,304.91,45.074
162.87,75.426,460.98,34.4,28,1550.4,616,1250,27.56,1255,30030,23.936,56.998,46.323,274.66,184.84,1958.3,3671.2,2696.1,1601.3,2624.9,304.93,45.081
